key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst,timezone_name
VNKT,KTM,Tribhuvan International Airport,Kathmandu,Nepal,27.696863,85.359177,4390,5.75,N,Asia/Kathmandu
VNLD,LDN,Lamidanda Airport,Lamidanda,Nepal,27.252675,86.672584,4100,5.75,N,Asia/Kathmandu
VNLK,LUA,Tenzing-Hillary Airport,Lukla,Nepal,27.687778,86.731389,9100,5.75,N,Asia/Kathmandu
VNMA,NGX,Manang Airport,Manang,Nepal,28.633333,84,11000,5.75,N,Asia/Kathmandu
VNMG,MEY,Meghauli Airport,Meghauli,Nepal,27.576722,84.230729,600,5.5,N,Asia/Kathmandu
VNNG,KEP,Nepalgunj Airport,Nepalgunj,Nepal,28.102989,81.666943,540,5.5,N,Asia/Kathmandu
VNPK,PKR,Pokhara Airport,Pokhara,Nepal,28.2,83.981667,2712,5.75,N,Asia/Kathmandu
VNPL,PPL,Phaplu Airport,Phaplu,Nepal,27.51825,86.584685,7918,5.75,N,Asia/Kathmandu
VNRC,RHP,Ramechhap Airport,Ramechhap,Nepal,27.393889,86.061389,1555,5.45,U,Asia/Kathmandu
VNRK,RUK,Rukumkot Airport,Rukumkot,Nepal,28.627222,82.194167,2500,5.75,N,Asia/Kathmandu
VNRT,RUM,Rumjatar Airport,Rumjatar,Nepal,27.302469,86.550556,4500,5.75,N,Asia/Kathmandu
VNSB,SYH,Syangboche Airport,Syangboche,Nepal,27.816667,86.733333,12309,5.75,N,Asia/Kathmandu
VNSI,SIF,Simara Airport,Simara,Nepal,27.158685,84.980174,450,5.75,N,Asia/Kathmandu
VNSK,SKH,Surkhet Airport,Surkhet,Nepal,28.584616,81.635688,2400,5.75,N,Asia/Kathmandu
VNST,IMK,Simikot Airport,Simikot,Nepal,29.970659,81.818679,9246,5.75,N,Asia/Kathmandu
VNTJ,TPJ,Taplejung Airport,Taplejung,Nepal,27.35,84.666667,4000,5.75,N,Asia/Kathmandu
VNTR,TMI,Tumling Tar Airport,Tumling Tar,Nepal,27.315249,87.194004,1700,5.75,N,Asia/Kathmandu
VNVT,BIR,Biratnagar Airport,Biratnagar,Nepal,26.482195,87.263316,236,5.75,N,Asia/Kathmandu
VOAT,AGX,Agatti Airport,Agatti Island,India,10.824333,72.176043,14,5.5,N,Asia/Kolkata
VOBI,BEP,Bellary Airport,Bellary,India,15.161649,76.881876,30,5.5,N,Asia/Kolkata
VOBL,BLR,Bangalore Hindustan,Bangalore,India,12.950238,77.668819,2912,5.5,N,Asia/Kolkata
VOBZ,VGA,Vijayawada Airport,Vijayawada,India,16.531022,80.798662,82,5.5,N,Asia/Kolkata
VOCB,CJB,Coimbatore International Airport,Coimbatore,India,11.030272,77.038913,1324,5.5,N,Asia/Kolkata
VOCI,COK,Cochin International Airport,Kochi,India,10.15245,76.394613,8,5.5,N,Asia/Kolkata
VOCL,CCJ,Calicut International Airport,Calicut,India,11.139407,75.951606,342,5.5,N,Asia/Kolkata
VOCP,CDP,Kadapa Airport,Cuddapah,India,14.509472,78.772835,430,5.5,N,Asia/Kolkata
VOHY,HYD,Hyderabad,Hyderabad,India,17.453117,78.467586,1742,5.5,N,Asia/Kolkata
VOMD,IXM,Madurai International Airport,Madurai,India,9.836413,78.089793,459,5.5,N,Asia/Kolkata
VOML,IXE,Mangalore International Airport,Mangalore,India,12.963193,74.890011,337,5.5,N,Asia/Kolkata
VOMM,MAA,Chennai International Airport,Madras,India,12.981632,80.16205,52,5.5,N,Asia/Kolkata
VOMY,MYQ,Mysore Airport,Mysore,India,12.23,76.655833,2349,5.5,U,Asia/Kolkata
VOPB,IXZ,Port Blair Airport,Port Blair,India,11.640603,92.730084,14,5.5,N,Asia/Kolkata
VORY,RJA,Rajahmundry,Rajahmundry,India,17.109491,81.818718,151,5.5,N,Asia/Kolkata
VOTP,TIR,Tirupati Airport,Tirupeti,India,13.6355,79.54292,350,5.5,N,Asia/Kolkata
VOTR,TRZ,Tiruchirappalli International Airport,Tiruchirappalli,India,10.761551,78.709153,288,5.5,N,Asia/Kolkata
VOTV,TRV,Thiruvananthapuram International Airport,Trivandrum,India,8.485164,76.921017,15,5.5,N,Asia/Kolkata
VQPR,PBH,Paro Airport,Thimphu,Bhutan,27.403794,89.423971,7332,6,N,Asia/Thimphu
VRMG,GAN,Gan International Airport,,Maldives,-0.693184,73.155678,6,5,U,Indian/Maldives
VRMH,HAQ,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,6.74423,73.1705,4,5,U,Indian/Maldives
VRMK,KDO,Kadhdhoo Airport,Laamu Atoll,Maldives,1.860555,73.521364,4,5,U,Indian/Maldives
VRMM,MLE,Ibrahim Nasir International Airport,Male,Maldives,4.188621,73.529114,6,5,U,Indian/Maldives
VTBD,DMK,Don Mueang International Airport,Bangkok,Thailand,13.91324,100.60318,9,7,U,Asia/Bangkok
VTBO,TDX,Trat Airport,Trat,Thailand,12.281264,102.324395,105,7,U,Asia/Bangkok
VTBS,BKK,Suvarnabhumi Airport,Bangkok,Thailand,13.69242,100.750892,5,7,U,Asia/Bangkok
VTBU,UTP,Utapao-Rayong-Pataya International Airport,Pattaya,Thailand,12.681881,101.003743,42,7,U,Asia/Bangkok
VTCC,CNX,Chiang Mai Airport,Chiang Mai,Thailand,18.767749,98.964009,1036,7,U,Asia/Bangkok
VTCH,HGN,Mae Hong Son Airport,Mae Hong Son,Thailand,19.301667,97.975,929,7,U,Asia/Bangkok
VTCI,PYY,Pai Airport,Pai,Thailand,19.371569,98.4358,1271,7,U,Asia/Bangkok
VTCL,LPT,Lampang Airport,Lampang,Thailand,18.276876,99.503095,811,7,U,Asia/Bangkok
VTCN,NNT,Nan Airport,Nan,Thailand,18.807778,100.783333,685,7,U,Asia/Bangkok
VTCP,PRH,Phrae Airport,Phrae,Thailand,18.131815,100.164677,538,7,U,Asia/Bangkok
VTCT,CEI,Mae Fah Luang-Chiang Rai International Airport,Chiang Rai,Thailand,19.952222,99.883056,1280,7,U,Asia/Bangkok
VTPB,PHY,Phetchabun Airport Passenger Terminal,Phetchabun,Thailand,16.676086,101.190252,450,7,U,Asia/Bangkok
VTPH,HHQ,Hua Hin Airport,Prachuap Khiri Khan,Thailand,12.627734,99.954193,62,7,U,Asia/Bangkok
VTPM,MAQ,Mae Sot Airport,Tak,Thailand,16.699722,98.545,690,7,U,Asia/Bangkok
VTPO,THS,Sukhothai Airport,Sukhothai,Thailand,17.2375,99.818333,179,7,U,Asia/Bangkok
VTPP,PHS,Phitsanulok Airport,Phitsanulok,Thailand,16.783056,100.279167,154,7,U,Asia/Bangkok
VTSB,URT,Surat Thani International Airport,Surat Thani,Thailand,9.136111,99.139167,286,7,U,Asia/Bangkok
VTSC,NAW,Narathiwat Airport,Narathiwat,Thailand,6.527546,101.750214,16,7,U,Asia/Bangkok
VTSE,CJM,Chumphon Airport,Chumphon,Thailand,10.709943,99.356039,18,7,U,Asia/Bangkok
VTSF,NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,8.53909,99.941443,13,7,U,Asia/Bangkok
VTSG,KBV,Flughafen Krabi,Krabi,Thailand,8.097714,98.981439,93,7,U,Asia/Bangkok
VTSK,PAN,Pattani,Pattani,Thailand,6.785458,101.153569,8,7,U,Asia/Bangkok
VTSM,USM,Samui Airport,Ko Samui,Thailand,9.548437,100.063028,64,7,U,Asia/Bangkok
VTSP,HKT,Phuket International Airport,Phuket,Thailand,8.108701,98.302945,82,7,U,Asia/Bangkok
VTSS,HDY,Hat Yai International Airport,Songkhla,Thailand,6.936518,100.39388,90,7,U,Asia/Bangkok
VTST,TST,Trang Airport,Trang,Thailand,7.508276,99.616828,67,7,U,Asia/Bangkok
VTUD,UTH,Udon Thani International Airport,Udon Thani,Thailand,17.38706,102.775453,579,7,U,Asia/Bangkok
VTUI,SNO,Sakon Nakhon Airport Passenger Terminal,Sakon Nakhon,Thailand,17.197149,104.11593,529,7,U,Asia/Bangkok
VTUK,KKC,Khon Kaen Airport,Khon Kaen,Thailand,16.465104,102.786797,670,7,U,Asia/Bangkok
VTUL,LOE,Loei Airport,Loei,Thailand,17.439167,101.721944,860,7,U,Asia/Bangkok
VTUO,BFV,Buriram Airport,Buri Ram,Thailand,15.228092,103.247932,590,7,U,Asia/Bangkok
VTUQ,NAK,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,14.954907,102.308567,765,7,U,Asia/Bangkok
VTUU,UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,15.247141,104.870357,406,7,U,Asia/Bangkok
VTUV,ROI,Roi Et Airport,Roi Et,Thailand,16.116667,103.773889,451,7,U,Asia/Bangkok
VTUW,KOP,Nakhon Phanom Airport,Nakhon Phanom,Thailand,17.383889,104.643056,587,7,U,Asia/Bangkok
VVBM,BMV,Buon Me Thuot Airport,Buonmethuot,Vietnam,12.664702,108.117596,1729,7,U,Asia/Ho_Chi_Minh
VVCA,VCL,Chu Lai International Airport,Chu Lai,Vietnam,15.40871,108.704498,10,7,U,Asia/Ho_Chi_Minh
VVCI,HPH,Cat Bi International Airport,Haiphong,Vietnam,20.823018,106.727405,6,7,U,Asia/Ho_Chi_Minh
VVCM,CAH,Cà Mau Airport,Ca Mau,Vietnam,9.176674,105.175931,50,7,U,Asia/Ho_Chi_Minh
VVCR,CXR,Nha Trang Airport,Nha Trang,Vietnam,12.007259,109.215855,40,7,U,Asia/Ho_Chi_Minh
VVCS,VCS,Con Dao Airport,Conson,Vietnam,8.732566,106.62892,20,7,U,Asia/Ho_Chi_Minh
VVCT,VCA,Can Tho International Airport,Can Tho,Vietnam,10.082965,105.712631,9,7,U,Asia/Ho_Chi_Minh
VVDB,DIN,Dien Bien Phu Airport,Dienbienphu,Vietnam,21.397174,103.005638,1611,7,U,Asia/Ho_Chi_Minh
VVDL,DLI,Lien Khuong Airport,Dalat,Vietnam,11.752054,108.372577,3156,7,U,Asia/Ho_Chi_Minh
VVDN,DAD,Da Nang Airport,Danang,Vietnam,16.043968,108.199346,33,7,U,Asia/Ho_Chi_Minh
VVNB,HAN,Noi Bai International Airport,Hanoi,Vietnam,21.217766,105.802612,39,7,U,Asia/Ho_Chi_Minh
VVNS,SQH,Na-San Airport,Son-La,Vietnam,21.215393,104.036005,2133,7,N,Asia/Ho_Chi_Minh
VVNT,NHA,Nha Trang Airport,Nhatrang,Vietnam,12.227159,109.192862,20,7,U,Asia/Ho_Chi_Minh
VVPC,UIH,Phu Cat Airport,Phucat,Vietnam,13.953078,109.049136,80,7,U,Asia/Ho_Chi_Minh
VVPK,PXU,Pleiku Airport,Pleiku,Vietnam,14.004481,108.016797,2434,7,U,Asia/Ho_Chi_Minh
VVPR,PHA,Phan Rang Airport,Phan Rang,Vietnam,11.641644,108.958797,101,7,N,Asia/Ho_Chi_Minh
VVRG,VKG,Rach Gia Airport,Rach Gia,Vietnam,9.958519,105.13357,7,7,U,Asia/Ho_Chi_Minh
VVTH,TBB,Dong Tac Airport,Tuy Hoa,Vietnam,13.044167,109.33972,20,7,U,Asia/Ho_Chi_Minh
VVTS,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,10.820556,106.660833,33,7,U,Asia/Ho_Chi_Minh
VVVH,VII,Vinh,Vinh,Vietnam,18.73702,105.670849,23,7,U,Asia/Ho_Chi_Minh
VYBM,BMO,Bhamo Airport,Banmaw,Burma,24.268289,97.24973,370,6.5,U,Asia/Rangoon
VYBR,NYU,Nyaung U Airport,Nyuang U,Burma,21.181173,94.930563,290,6.5,U,Asia/Rangoon
VYDW,TVY,Dawei Airport,Dawei,Burma,14.099332,98.204553,84,6.5,U,Asia/Rangoon
VYEL,ELA,Naypyidaw,Naypyidaw,Burma,19.6235,96.201028,302,6.5,U,Asia/Rangoon
VYHH,HEH,Heho Airport,Heho,Burma,20.743056,96.792778,3858,6.5,U,Asia/Rangoon
VYKG,KET,Kengtung Airport,Kengtung,Burma,21.302467,99.635865,2798,6.5,U,Asia/Rangoon
VYKI,KHM,Khamti Airport,Khamti,Burma,25.987867,95.674054,6000,6.5,U,Asia/Rangoon
VYKL,KMV,Kalaymyo Airport,Kalemyo,Myanmar,23.188569,94.051145,499,6.5,U,Asia/Rangoon
VYKP,KYP,Kyaukpyu Airport,Kyaukpyu,Burma,19.426898,93.534789,20,6.5,U,Asia/Rangoon
VYKT,KAW,Kawthaung Airport,Kawthoung,Burma,10.04994,98.538124,180,7,U,Asia/Rangoon
VYLK,LIW,Loikaw Airport,Loikaw,Burma,19.69212,97.2152,2940,6.5,U,Asia/Rangoon
VYLS,LSH,Lashio Airport,Lashio,Burma,22.978499,97.752417,2450,6.5,U,Asia/Rangoon
VYMD,MDL,Mandalay International Airport,Mandalay,Burma,21.702156,95.977928,300,6.5,U,Asia/Rangoon
VYME,MGZ,Myeik Airport,Myeik,Burma,12.439893,98.621223,75,6.5,U,Asia/Rangoon
VYMK,MYT,Nampong Air Force Base,Myitkyina,Burma,25.382918,97.353006,475,6.5,U,Asia/Rangoon
VYMM,MNU,Mawlamyine Airport,Mawlamyine,Burma,16.443186,97.659608,52,6.5,U,Asia/Rangoon
VYMS,MOG,Mong Hsat Airport,Mong Hsat,Burma,20.51816,99.258483,1875,6.5,U,Asia/Rangoon
VYMW,MWQ,Magwe Airport,Magwe,Burma,20.153202,94.968551,275,6.5,U,Asia/Rangoon
VYNT,NYT,NAYPYITAW,NAYPYITAW,Burma,19.374,96.121,294,6.5,N,Asia/Rangoon
VYPN,BSX,Pathein Airport,Pathein,Burma,16.815233,94.779911,20,6.5,U,Asia/Rangoon
VYPT,PBU,Putao,Putao,Burma,27.329495,97.426689,1500,6.5,U,Asia/Rangoon
VYPU,PKK,Pakokku Airport,Pakhokku,Burma,21.404312,95.11129,151,6.5,U,Asia/Rangoon
VYSW,AKY,Sittwe Airport,Sittwe,Burma,20.132722,92.872956,27,6.5,U,Asia/Rangoon
VYTD,SNW,Thandwe Airport,Thandwe,Burma,18.461197,94.30017,20,6.5,U,Asia/Rangoon
VYTL,THL,Tachileik Airport,Tachilek,Burma,20.4853,99.934983,1280,7,U,Asia/Rangoon
VYYE,XYE,Ye Airport,Ye,Burma,15.25,97.85,25,6.5,U,Asia/Rangoon
VYYY,RGN,Yangon International Airport,Yangon,Burma,16.909714,96.13499,109,6.5,U,Asia/Rangoon
WAAA,UPG,Sultan Hasanuddin Airport,Ujung Pandang,Indonesia,-5.058312,119.54589,47,8,U,Asia/Makassar
WABB,BIK,Frans Kaisiepo Airport,Biak,Indonesia,-1.189211,136.108006,46,9,U,Asia/Jayapura
WABI,NBX,Nabire Airport,Nabire,Indonesia,-3.36667,135.5,20,9,U,Asia/Jayapura
WABP,TIM,Timika Airport,Timika,Indonesia,-4.528199,136.886029,103,9,U,Asia/Jayapura
WADA,AMI,Selaparang,Mataram,Indonesia,-8.560708,116.094656,52,8,U,Asia/Makassar
WADB,BMU,Bima Airport,Bima,Indonesia,-8.539633,118.687227,3,8,U,Asia/Makassar
WADD,DPS,Ngurah Rai International Airport,Denpasar,Indonesia,-8.744236,115.167489,14,8,U,Asia/Makassar
WADL,LOP,Lombok International Airport,Praya,Indonesia,-8.757322,116.276675,52,8,N,Asia/Makassar
WADS,SWQ,Brangbiji Airport,Sumbawa Island,Indonesia,-8.48969,117.414114,16,8,U,Asia/Makassar
WADT,TMC,Bandar Udara Tambolaka,Waikabubak-Sumba Island,Indonesia,-9.409717,119.244494,161,8,U,Asia/Makassar
WADW,WGP,Waingapu Airport,Waingapu,Indonesia,-9.669476,120.302038,33,8,U,Asia/Makassar
WAJB,BUI,Bokondini Airport,Bokondini-Papua Island,Indonesia,-3.58365,138.533,9104,9,U,Asia/Jayapura
WAJJ,DJJ,Sentani Airport,Jayapura,Indonesia,-2.576739,140.516022,289,9,U,Asia/Jayapura
WAJS,SEH,Senggeh Airport,Senggeh-Papua Island,Indonesia,-3.433333,140.816667,914,9,U,Asia/Jayapura
WAJW,WMX,Wamena Airport,Wamena,Indonesia,-4.096378,138.9514,5085,9,U,Asia/Jayapura
WAKK,MKQ,Mopah Airport,Merauke,Indonesia,-8.518088,140.416579,10,9,U,Asia/Jayapura
WALG,TJS,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,2.83639,117.37361,10,8,U,Asia/Makassar
WALJ,DTD,Datadawai Airport,Datadawai-Borneo Island,Indonesia,0.716667,116.483,229,8,U,Asia/Makassar
WALK,BEJ,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,2.155278,117.432222,59,8,U,Asia/Makassar
WALL,BPN,Sepingan Airport,Balikpapan,Indonesia,-1.265815,116.897726,12,8,U,Asia/Makassar
WALR,TRK,Juwata International Airport,Taraken,Indonesia,3.326381,117.568352,20,8,U,Asia/Makassar
WALS,SRI,Temindung Airport,Samarinda,Indonesia,-0.484531,117.157111,33,8,U,Asia/Makassar
WAMG,GTO,Jalaluddin Airport,Gorontalo,Indonesia,0.636454,122.852305,105,8,U,Asia/Makassar
WAMH,NAH,Naha Airport,Naha,Indonesia,3.682831,125.528282,16,8,U,Asia/Makassar
WAML,PLW,Mutiara Airport,Palu,Indonesia,-0.918401,119.90957,284,8,U,Asia/Makassar
WAMM,MDC,Sam Ratulangi,Manado,Indonesia,1.549447,124.925878,264,8,U,Asia/Makassar
WAMP,PSJ,Kasiguncu Airport,Poso,Indonesia,-1.416753,120.657669,174,8,U,Asia/Makassar
WAMR,OTI,Pitu,Morotai Island,Indonesia,2.045992,128.324708,49,9,U,Asia/Jayapura
WAMT,TTE,Babullah Airport,Ternate,Indonesia,0.831821,127.380663,49,9,U,Asia/Jayapura
WAMW,LUW,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,-1.039543,122.771925,56,8,U,Asia/Makassar
WAOI,PKN,Iskandar Airport,Pangkalan Bun,Indonesia,-2.704155,111.66932,75,7,U,Asia/Pontianak
WAON,TJG,Tanjung Warukin Airport,Tanjung-Borneo Island,Indonesia,-2.216361,115.436691,197,8,U,Asia/Makassar
WAOO,BDJ,Syamsudin Noor Airport,Banjarmasin,Indonesia,-3.441368,114.760407,66,8,U,Asia/Makassar
WAOP,PKY,Tjilik Riwut Airport,Palangkaraya,Indonesia,-2.226667,113.944167,82,7,U,Asia/Pontianak
WAOS,SMQ,Sampit Airport,Sampit-Borneo Island,Indonesia,-2.498993,112.975005,50,7,U,Asia/Pontianak
WAPL,LUV,Dumatubin Airport,Langgur-Kei Islands,Indonesia,-5.662146,132.73133,10,9,U,Asia/Jayapura
WAPP,AMQ,Pattimura Airport,Ambon,Indonesia,-3.701575,128.09853,33,9,U,Asia/Jayapura
WARA,MLG,Abdul Rachman Saleh Airport,Malang,Indonesia,-7.927945,112.713403,1726,7,U,Asia/Jakarta
WARJ,JOG,Yogyakarta International Airport,Yogyakarta,Indonesia,-7.788148,110.43184,350,7,U,Asia/Jakarta
WARQ,SOC,Adi Sumarmo International Airport,Solo City,Indonesia,-7.515918,110.756924,421,7,U,Asia/Jakarta
WARR,SUB,Juanda International Airport,Surabaya,Indonesia,-7.375497,112.794839,9,7,U,Asia/Jakarta
WARS,SRG,Ahmad Yani International Airport,Semarang,Indonesia,-6.97262,110.375412,13,7,U,Asia/Jakarta
WASF,FKQ,Fakfak Airport,Fak Fak,Indonesia,-2.920556,132.267083,462,9,U,Asia/Jayapura
WASK,KNG,Kaimana Airport,Kaimana,Indonesia,-3.643298,133.696141,19,9,U,Asia/Jayapura
WASO,BXB,Babo Airport,Babo,Indonesia,-2.546411,133.422321,10,9,U,Asia/Jayapura
WASR,MKW,Rendani Airport,Manokwari,Indonesia,-0.892141,134.048786,23,9,U,Asia/Jayapura
WASS,SOQ,Jefman,Sorong,Indonesia,-0.917147,131.120783,10,9,U,Asia/Jayapura
WATC,MOF,Maumere Airport,Maumere,Indonesia,-8.639709,122.23814,115,8,U,Asia/Makassar
WATE,ENE,Haji Hasan Aroeboesman Airport,Ende,Indonesia,-8.848758,121.663368,49,8,U,Asia/Makassar
WATG,RTG,Frans Sales Lega,Ruteng,Indonesia,-8.596206,120.478003,3510,8,U,Asia/Makassar
WATM,ARD,Alor Island Airport,Alor Island,Indonesia,-8.131044,124.597955,10,8,U,Asia/Makassar
WATO,LBJ,Komodo Airport,Labuhan Bajo,Indonesia,-8.486222,119.889084,66,8,U,Asia/Makassar
WATT,KOE,El Tari Airport,Kupang,Indonesia,-10.171417,123.670723,335,8,U,Asia/Makassar
WAWW,KDI,Haluoleo Airport,Kendari,Indonesia,-4.085501,122.409546,538,8,U,Asia/Makassar
WBGB,BTU,Bintulu Airport,Bintulu,Malaysia,3.125772,113.019245,74,8,U,Asia/Kuching
WBGC,BLG,Belaga Airport,Belaga,Malaysia,2.7,113.78333,200,8,U,Asia/Kuching
WBGF,LGL,Long Lellang Airport,Long Datih,Malaysia,3.421823,115.154067,1400,8,U,Asia/Kuching
WBGG,KCH,Kuching International Airport,Kuching,Malaysia,1.486846,110.342165,89,8,U,Asia/Kuching
WBGI,ODN,Long Seridan Airport,Long Seridan,Malaysia,3.967,115.05,607,8,U,Asia/Kuching
WBGJ,LMN,Limbang Airport,Limbang,Malaysia,4.808073,115.010299,14,8,U,Asia/Kuching
WBGK,MKM,Mukah Airport,Mukah,Malaysia,2.907206,112.077839,13,8,U,Asia/Kuching
WBGL,LKH,Long Akah Airport,Long Akah,Malaysia,3.300033,114.783329,289,8,U,Asia/Kuching
WBGM,MUR,Marudi Airport,Marudi,Malaysia,4.179029,114.326575,103,8,U,Asia/Kuching
WBGQ,BKM,Ba'kelalan Airport,Bakalalan,Malaysia,3.974027,115.617753,2900,8,U,Asia/Kuching
WBGR,MYY,Miri Airport,Miri,Malaysia,4.321961,113.986704,59,8,U,Asia/Kuching
WBGS,SBW,Sibu,Sibu,Malaysia,2.261603,111.985322,122,8,U,Asia/Kuching
WBGW,LWY,Lawas Airport,Lawas,Malaysia,4.849912,115.407998,5,8,U,Asia/Kuching
WBGZ,BBN,Bario Airport,Bario,Malaysia,3.735106,115.478325,3350,8,U,Asia/Kuching
WBKD,LDU,Lahad Datu Airport,Lahad Datu,Malaysia,5.03255,118.323935,45,8,U,Asia/Kuching
WBKK,BKI,Kota Kinabalu Airport,Kota Kinabalu,Malaysia,5.930746,116.048777,10,8,U,Asia/Kuching
WBKL,LBU,Labuan Airport,Labuan,Malaysia,5.294361,115.249586,101,8,U,Asia/Kuching
WBKM,TMG,Tommanggong Airport,Tomanggong,Malaysia,5.4,118.65,26,8,U,Asia/Kuching
WBKS,SDK,Sandakan Airport,Sandakan,Malaysia,5.901701,118.061054,46,8,U,Asia/Kuching
WBKT,KUD,Kudat Airport,Kudat,Malaysia,6.922812,116.82661,10,8,U,Asia/Kuching
WBKW,TWU,Tawau Airport,Tawau,Malaysia,4.313614,118.122326,57,8,U,Asia/Kuching
WBSB,BWN,Brunei International Airport,Brunei,Brunei,4.944167,114.928333,73,8,U,Asia/Brunei
WBTM,TGC,Tanjung Manis Airport,Tanjung Manis,Malaysia,2.177735,111.202284,15,8,U,Asia/Kuching
WIBB,PKU,Sultan Syarif Qasim II International Airport,Pekanbaru,Indonesia,0.460825,101.444487,102,7,U,Asia/Jakarta
WIBD,DUM,Pinang Kampai Airport,Dumai,Indonesia,1.608556,101.433472,55,7,U,Asia/Jakarta
WICC,BDO,Husein Sastranegara International Airport,Bandung,Indonesia,-6.900664,107.576326,2436,7,U,Asia/Jakarta
WICD,CBN,Cakrabhuwana Airport,Cirebon,Indonesia,-6.754988,108.540002,89,7,U,Asia/Jakarta
WICT,TKG,Radin Inten II Airport,Bandar Lampung-Sumatra Island,Indonesia,-5.242783,105.1758,282,7,U,Asia/Jakarta
WIDD,BTH,Hang Nadim Airport,Batam,Indonesia,1.121934,104.118348,126,7,U,Asia/Jakarta
WIDN,TNJ,Raja Haji Fisabilillah Airport,Tanjung Pinang,Indonesia,0.924031,104.533315,52,7,U,Asia/Jakarta
WIDS,SIQ,Dabo,Singkep,Indonesia,-0.479189,104.579283,95,7,U,Asia/Jakarta
WIHH,HLP,Halim Perdanakusuma Airport,Jakarta,Indonesia,-6.265278,106.890831,84,7,U,Asia/Jakarta
WIHL,CXP,Tunggul Wulung Airport,Cilacap,Indonesia,-7.633333,109.05,69,7,U,Asia/Jakarta
WIHP,PCB,Pondok Cabe Airport,Jakarta,Indonesia,-6.33763,106.765,200,7,U,Asia/Jakarta
WIII,CGK,Jakarta Soekarno-Hatta International Airport,Jakarta,Indonesia,-6.127512,106.653686,34,7,U,Asia/Jakarta
WIMB,GNS,Binaka Airport,Gunung Sitoli,Indonesia,1.165029,97.704888,20,7,U,Asia/Jakarta
WIMG,PDG,Minangkabau International Airport,Padang,Indonesia,-0.877774,100.352964,9,7,U,Asia/Jakarta
WIMM,MES,Polonia Airport,Medan,Indonesia,3.568708,98.678614,114,7,U,Asia/Jakarta
WIOD,TJQ,H.A.S. Hanandjoeddin Airport,Tanjung Pandan,Indonesia,-2.754012,107.754649,164,7,U,Asia/Jakarta
WIOK,KTG,Ketapang Airport,Ketapang,Indonesia,-1.81639,109.96333,46,7,U,Asia/Pontianak
WIOM,MWK,Matak Airport,Anambas Islands,Indonesia,3.3,106.26667,10,7,U,Asia/Jakarta
WION,NTX,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,3.908714,108.387897,7,7,U,Asia/Jakarta
WIOO,PNK,Supadio Airport,Pontianak,Indonesia,-0.148846,109.40456,10,7,U,Asia/Pontianak
WIOP,PSU,Putussibau Airport,Putussibau-Borneo Island,Indonesia,0.83556,112.93694,297,7,U,Asia/Pontianak
WIOS,SQG,Sintang Airport,Sintang-Borneo Island,Indonesia,0.06489,111.477156,98,7,U,Asia/Pontianak
WIPA,DJB,Sultan Thaha Airport,Jambi,Indonesia,-1.638429,103.645222,82,7,U,Asia/Jakarta
WIPK,PGK,Depati Amir Airport,Pangkal Pinang,Indonesia,-2.1625,106.138056,109,7,U,Asia/Jakarta
WIPL,BKS,Fatmawati Soekarno Airport,Bengkulu,Indonesia,-3.86089,102.336,50,7,U,Asia/Jakarta
WIPP,PLM,Sultan Mahmud Badaruddin II International Airport,Palembang,Indonesia,-2.897856,104.701393,49,7,U,Asia/Jakarta
WIPQ,PDO,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,-3.286111,103.879448,184,7,U,Asia/Jakarta
WIPR,RGT,Japura,Rengat,Indonesia,-0.354167,102.334167,62,7,U,Asia/Jakarta
WITB,SBG,MAIMUN SALEH,Sabang,Indonesia,5.873931,95.340381,393,7,U,Asia/Jakarta
WITM,LSW,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,5.226681,96.950342,90,7,U,Asia/Jakarta
WITT,BTJ,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,5.525658,95.419906,65,7,U,Asia/Jakarta
WMBT,TOD,Tioman Airport,Tioman,Malaysia,2.818495,104.160102,15,8,U,Asia/Kuala_Lumpur
WMKA,AOR,Sultan Abdul Halim Airport,Alor Setar,Malaysia,6.192703,100.402435,15,8,U,Asia/Kuala_Lumpur
WMKC,KBR,Lapangan Terbang Sultan Ismail Petra,Kota Bahru,Malaysia,6.168104,102.293512,16,8,U,Asia/Kuala_Lumpur
WMKD,KUA,Sultan Ahmad Shah Airport,Kuantan,Malaysia,3.780664,103.214626,58,8,U,Asia/Kuala_Lumpur
WMKE,KTE,Kerteh Airport,Kerteh,Malaysia,4.537321,103.426668,18,8,U,Asia/Kuala_Lumpur
WMKI,IPH,Lapangan Terbang Sultan Azlan Shah,Ipoh,Malaysia,4.572529,101.095223,130,8,U,Asia/Kuala_Lumpur
WMKJ,JHB,Senai Airport,Johor Bahru,Malaysia,1.662804,103.678243,135,8,U,Asia/Kuala_Lumpur
